RegionID,RegionName,SizeRank,X1996.04,X1996.05,X1996.06,X1996.07,X1996.08,X1996.09,X1996.10,X1996.11,X1996.12,X1997.01,X1997.02,X1997.03,X1997.04,X1997.05,X1997.06,X1997.07,X1997.08,X1997.09,X1997.10,X1997.11,X1997.12,X1998.01,X1998.02,X1998.03,X1998.04,X1998.05,X1998.06,X1998.07,X1998.08,X1998.09,X1998.10,X1998.11,X1998.12,X1999.01,X1999.02,X1999.03,X1999.04,X1999.05,X1999.06,X1999.07,X1999.08,X1999.09,X1999.10,X1999.11,X1999.12,X2000.01,X2000.02,X2000.03,X2000.04,X2000.05,X2000.06,X2000.07,X2000.08,X2000.09,X2000.10,X2000.11,X2000.12,X2001.01,X2001.02,X2001.03,X2001.04,X2001.05,X2001.06,X2001.07,X2001.08,X2001.09,X2001.10,X2001.11,X2001.12,X2002.01,X2002.02,X2002.03,X2002.04,X2002.05,X2002.06,X2002.07,X2002.08,X2002.09,X2002.10,X2002.11,X2002.12,X2003.01,X2003.02,X2003.03,X2003.04,X2003.05,X2003.06,X2003.07,X2003.08,X2003.09,X2003.10,X2003.11,X2003.12,X2004.01,X2004.02,X2004.03,X2004.04,X2004.05,X2004.06,X2004.07,X2004.08,X2004.09,X2004.10,X2004.11,X2004.12,X2005.01,X2005.02,X2005.03,X2005.04,X2005.05,X2005.06,X2005.07,X2005.08,X2005.09,X2005.10,X2005.11,X2005.12,X2006.01,X2006.02,X2006.03,X2006.04,X2006.05,X2006.06,X2006.07,X2006.08,X2006.09,X2006.10,X2006.11,X2006.12,X2007.01,X2007.02,X2007.03,X2007.04,X2007.05,X2007.06,X2007.07,X2007.08,X2007.09,X2007.10,X2007.11,X2007.12,X2008.01,X2008.02,X2008.03,X2008.04,X2008.05,X2008.06,X2008.07,X2008.08,X2008.09,X2008.10,X2008.11,X2008.12,X2009.01,X2009.02,X2009.03,X2009.04,X2009.05,X2009.06,X2009.07,X2009.08,X2009.09,X2009.10,X2009.11,X2009.12,X2010.01,X2010.02,X2010.03,X2010.04,X2010.05,X2010.06,X2010.07,X2010.08,X2010.09,X2010.10,X2010.11,X2010.12,X2011.01,X2011.02,X2011.03,X2011.04,X2011.05,X2011.06,X2011.07,X2011.08,X2011.09,X2011.10,X2011.11,X2011.12,X2012.01,X2012.02,X2012.03,X2012.04,X2012.05,X2012.06,X2012.07,X2012.08,X2012.09,X2012.10,X2012.11,X2012.12,X2013.01,X2013.02,X2013.03,X2013.04,X2013.05,X2013.06,X2013.07,X2013.08,X2013.09,X2013.10,X2013.11,X2013.12,X2014.01,X2014.02,X2014.03,X2014.04,X2014.05,X2014.06,X2014.07,X2014.08,X2014.09,X2014.10,X2014.11,X2014.12,X2015.01,X2015.02,X2015.03,X2015.04,X2015.05,X2015.06,X2015.07,X2015.08,X2015.09,X2015.10,X2015.11,X2015.12,X2016.01,X2016.02,X2016.03,X2016.04,X2016.05,X2016.06,X2016.07,X2016.08,X2016.09,X2016.10,X2016.11,X2016.12,X2017.01,X2017.02,X2017.03,X2017.04,X2017.05,X2017.06,X2017.07,X2017.08,X2017.09,X2017.10,X2017.11,X2017.12,X2018.01,X2018.02,X2018.03,X2018.04,X2018.05,X2018.06,X2018.07,X2018.08,X2018.09,X2018.10,X2018.11,X2018.12,X2019.01,X2019.02,X2019.03,X2019.04,X2019.05,X2019.06,X2019.07,X2019.08,X2019.09,X2019.10,X2019.11,X2019.12
394669,"Hartford, CT",44,151177,149917,148900,148988,149105,149257,148620,148211,148921,148016,148862,147294,147348,147101,147449,148745,149034,150109,150428,150841,151330,152046,152385,152634,152402,152560,152720,153017,153486,154094,154977,155786,156465,157088,157549,158200,158792,159555,160302,161218,162171,163101,164078,165251,166589,168047,169521,171046,172386,173037,173625,174166,175327,176486,177649,179032,180283,181790,182740,183860,184736,185888,187047,188012,188997,189923,191387,192984,194676,196081,197158,198150,199164,200258,201353,202611,204409,206829,209470,212001,214001,216070,217947,219672,220609,222004,223528,225675,227448,229446,231354,233161,234559,236316,237948,239868,241294,242971,244710,246909,249517,252003,254846,257463,259975,262029,263778,265908,267653,269319,271139,273813,276623,279482,281996,284680,286383,287832,288564,289195,289926,290922,292398,293235,294431,294897,295147,295257,295428,296071,295956,296342,295819,295444,294500,293547,292966,292264,292114,291709,291492,290489,288505,286494,284319,282603,280885,279506,278205,276640,275172,272993,271275,270025,269594,268404,267269,265740,264558,262750,261635,261044,260904,260146,258596,256796,255772,255977,257063,258198,259058,258850,258483,257665,255927,253908,251463,250379,249220,247137,245722,243637,243344,242013,241225,239433,237749,236268,235471,234705,233904,233266,232147,231351,229920,229188,228278,227937,228329,229606,230807,230966,230211,230369,232055,234539,236436,237312,237910,239061,239642,240035,239621,239623,239597,239855,240082,239960,239529,238951,238071,236864,236025,234873,233972,233125,233029,233505,234253,235553,236652,236913,236586,235951,235742,235147,235120,235038,235614,236371,236674,237318,237197,237570,237497,237294,237039,237219,237430,238788,239636,241138,242263,243345,244033,244223,244775,245053,245140,245159,245125,245832,246179,247209,247891,249124,249862,250008,249554,248864,248272,248114,248303,248572,248745,249083,249752,250072,250604,250339,250168,249777,249856,250138,250346
395022,"Richmond, VA",45,110097,110291,110504,110691,110942,111257,111658,111879,112117,112390,112712,112986,113204,113346,113459,113562,113771,114060,114489,114925,115402,115860,116263,116583,116877,117205,117582,117930,118436,118908,119405,119769,120227,120718,121314,121807,122335,122785,123449,124001,124549,125085,125783,126522,127295,128174,129205,130120,130389,130582,130685,131339,131875,132397,132783,133297,133924,134582,135067,135362,135705,136063,136638,137240,137893,138543,139292,140106,141000,141865,142724,143306,144021,144685,145708,146523,147402,148179,149163,150188,151199,152158,153109,154043,154995,155970,157023,158111,159378,160723,162107,163308,164555,165716,166883,168068,168403,169307,170608,173182,175578,178027,180169,182126,183745,185285,186805,188589,190945,193376,195904,198565,201710,204682,207122,209038,210536,212014,214124,216480,218829,220703,222588,224488,226029,227118,227866,228467,228913,229072,229623,230277,231230,231901,232583,233006,233040,232807,232435,232160,231440,230684,230113,229938,229576,228385,227029,225519,224222,223181,222480,221935,220895,219508,218086,216611,215235,213580,212384,211413,210424,209475,208294,207701,207283,207348,206947,206335,205888,205875,205667,204666,203367,201643,200039,198243,197193,196152,194692,193380,192058,191299,190123,189155,188326,187606,186975,186161,185510,184734,184502,184199,184395,184529,184751,184925,185228,185802,186298,186943,187232,187660,188278,189432,190617,191293,191611,191882,192315,192959,193187,193682,194169,195086,195637,196246,196706,196952,197369,197717,198040,198064,198301,198855,199155,199351,199531,200009,200920,202097,202547,202612,202572,202935,203260,203349,203939,204685,205197,205555,206061,207213,208317,209371,210109,210944,211888,213294,214543,215545,216214,217185,218411,219776,220897,221428,221849,222443,223326,224210,225112,226339,227692,229080,230173,230985,231611,232273,232796,233379,234090,235285,236577,237839,238831,239689,240588,241423,242239,243052,243961,244773,245630,245901,246525
394910,"New Orleans, LA",46,92913,93529,94184,94259,94863,95041,95735,95776,96543,96759,97085,97206,97469,98236,98962,99780,100347,100914,101419,102027,102590,103207,103823,104404,104239,105095,106001,107791,108299,109803,110736,111796,111995,113053,114314,115187,116327,116936,117667,117879,118350,118875,118873,119141,119475,120148,120596,120874,121032,121499,121566,121884,121910,122796,123559,124609,125758,126995,127868,128936,130048,130927,131160,131390,132175,133030,133761,134164,134548,134904,135301,135531,135827,136380,137162,137814,138486,139091,139833,140430,141299,142207,142897,143437,143787,144239,144711,145114,145924,146699,147999,148819,149709,149962,150381,151003,151762,152656,153155,153728,154625,155495,156548,157155,157868,157781,158245,158645,159718,160343,161228,162436,164090,165851,167795,169743,171916,174033,175906,177533,178957,180142,181411,182695,183632,184416,185052,186026,186882,187604,188253,188759,189195,189448,189718,190148,190594,190891,190862,190965,191171,191569,191222,189725,187873,185970,184847,184226,183817,183492,182706,182064,181765,181525,181428,181141,181426,181613,182150,181785,180941,179427,178541,178263,177848,177290,176498,176418,176312,176682,176569,176345,176036,175726,175490,174998,174027,173048,172065,171457,170791,170385,170264,169907,169362,168607,167950,167651,167309,167060,166356,166297,166723,167241,167332,167370,167865,168322,168582,168597,168611,168672,168980,169539,169872,170204,171164,172375,173377,173227,173325,173800,174821,175760,176423,177161,178027,178504,178385,177990,177643,177721,177785,178215,178639,178884,179752,180675,181703,181895,182180,182492,182953,183528,184316,184744,184875,185008,185926,186751,187294,187616,188614,189666,190636,191286,191888,192482,192094,192030,191725,192721,193611,194515,194839,195339,195563,196057,196126,196743,197240,198061,198525,198330,197718,196958,197087,197336,197934,197807,198114,198144,197399,196745,196651,198110,199184,200267,200746,201054,201231,201588,201862,202193,203648
394425,"Buffalo, NY",47,91809,91491,91205,91051,90954,90977,91079,91234,91296,91339,91328,91297,91062,90801,90498,90232,89858,89679,89611,89731,89683,90465,91062,91719,91466,91249,90948,90593,90399,90381,90578,90719,90792,90745,90840,90996,91167,91251,91319,91665,91843,92100,92179,92380,92540,92696,93203,93860,94556,95007,95087,94291,93367,92685,92886,93147,93397,93585,93790,93922,93971,94051,94176,94375,94658,95068,95650,96170,96745,97172,97673,97678,97644,97516,97563,97538,97500,97677,98034,98450,98699,98923,98947,99077,99143,99331,99765,100838,102579,104177,105376,105766,106427,106933,107647,107724,107583,107378,107497,107690,107590,107691,108099,108889,109541,110031,110489,110868,111263,111623,112040,112457,112943,113522,114265,114963,115637,116062,116525,116815,117014,117196,117530,118066,118600,119169,119793,120346,120768,121004,121070,120870,120638,120577,120817,121075,121349,121571,121956,122312,122552,122740,122632,122956,123128,123523,123442,123314,123280,123344,123229,123063,122932,123054,123245,123643,124025,124340,124350,124439,124594,124791,125122,125485,125757,125433,125344,125472,126088,126496,127079,127530,127486,126941,126164,125926,125991,126301,126153,125869,125502,125254,124865,124604,124527,124676,124595,124333,123865,123496,123300,123392,123507,123691,123865,124419,124825,124921,124592,124387,124757,125143,125493,125659,126276,127075,127916,128603,129169,129641,130012,130518,130961,131404,131816,132082,132605,132707,133026,133084,133452,133626,133495,133469,133437,133403,133258,133201,133815,134635,135412,136137,136691,137233,137506,137680,137798,137797,138109,138488,139038,139509,140474,141221,141955,142132,142578,142925,143752,144326,145251,146195,147697,149207,150372,151326,152220,153136,153924,154723,155663,156279,156700,157221,158159,158901,159730,160742,162138,163311,163966,164087,163986,164478,165275,166877,167982,169423,170314,171062,171518,171805,171880,172349,172964
395053,"Salt Lake City, UT",50,177056,177237,177323,177276,177191,177172,177387,177526,177800,178244,178639,178560,178169,177871,178142,178492,179090,179592,180317,180404,180503,181322,182586,183755,183801,183787,183815,183944,184214,184546,184935,185208,185361,185573,185650,185760,185623,185362,185046,184867,185273,185727,186296,186539,187040,187654,188224,188581,188793,191205,193000,194862,194623,194979,195275,195592,196001,196442,196872,197217,197489,197540,197675,197653,198108,198462,199110,199354,199498,199772,199639,199900,199931,199970,199878,199674,199602,199385,198945,198786,198598,198712,199189,199498,199726,199659,199632,199690,199831,200083,200308,200508,200811,201292,201812,202195,202312,202221,202223,202177,202235,202383,202623,202605,202366,202189,202671,203147,203924,204153,204705,205156,206114,207224,208768,210709,212725,214334,215882,217604,219939,222827,226504,231269,236200,240647,245007,248808,252698,256408,260264,264094,267041,269947,273874,277909,282044,284176,285258,286125,287267,288115,287428,285132,281957,278917,275922,273164,270245,268688,267079,265751,263749,260561,256946,252865,250663,248103,246434,244472,242644,240572,238815,237845,237153,236906,236921,236723,236417,236149,234952,233082,229973,228271,226991,225729,223557,220498,218130,216530,215542,214515,213321,212457,212259,211253,210111,209141,209253,209565,210408,210938,212578,214704,216831,218160,218926,220627,222754,225294,227971,230162,232310,234794,238761,241611,244837,247564,251013,253778,256198,257915,258695,259194,259271,260551,260342,260660,260261,260168,260272,260232,261077,262395,262849,264011,264909,267441,270204,272773,274803,276469,278893,281515,283919,285671,287182,288504,289558,290626,292303,294628,296759,299185,300064,301716,302844,306022,309527,312507,315129,317833,321096,323510,326153,328358,331371,333088,334985,336418,338249,339543,342234,346152,350604,354121,356069,358924,360984,363115,364580,366608,369414,373591,377300,380181,381260,381665,382313,383541,385794,387814,388474,388792,389421
395031,"Rochester, NY",51,94141,94024,93902,93850,93871,93936,93991,94019,94095,94156,94366,94532,94115,93748,93395,93643,93740,93867,94030,94159,94337,95206,95925,96598,96435,96308,96104,95984,96034,96202,96491,96218,95983,96016,96689,97375,97730,98062,98422,99025,99478,99885,100132,100464,100415,100173,99612,99444,99619,100109,100598,100860,101117,101322,101634,102041,102559,102997,103019,103259,103441,103980,104245,104710,105081,105542,105890,106373,106864,107179,107484,107665,107926,108003,108047,108203,108533,108980,109489,110051,110603,111039,111367,111582,111779,111972,112771,113232,113790,114568,115489,116032,116137,116415,116973,117131,118072,118505,119187,119057,119393,119555,119872,120293,120763,121080,121313,121424,121481,121488,121573,121874,122390,122996,123609,124190,124752,125143,125454,125653,125843,125984,126114,126286,126515,126769,127124,127464,127857,128071,128208,128195,128138,127984,127914,128020,128374,128751,129139,129490,129819,130002,130083,129912,129681,129657,129456,129260,128966,128770,128482,128047,127652,127195,126888,126820,126877,126656,126463,126381,126688,127062,127317,127402,127276,127278,127411,127711,128285,128804,129206,129289,128384,127451,126358,125987,125586,125564,125574,125585,125144,124528,123823,123500,123483,123547,123493,123437,123506,123184,122868,122617,122960,123348,123851,124288,124535,124600,124576,124640,124618,124580,124631,124821,125199,125545,125997,126224,126440,126424,126466,126527,126738,126802,126868,127049,127272,127625,127835,128097,128119,128055,128058,128351,128566,128514,128272,128255,128642,129076,129568,130015,130563,131012,131356,131452,131609,131961,133710,136129,138486,140303,140688,140478,140139,140270,141196,141802,143121,143954,143582,142306,141550,141822,142818,143322,143053,142549,141933,142093,142208,142669,143035,143482,143401,143058,142963,143933,145315,146513,147178,147795,148540,149384,150328,151103,151952,152655,153452,153833,154361,154744,155119,155431,155712
753924,"Urban Honolulu, HI",54,317522,313310,308809,305029,302054,299684,297067,295185,294154,293309,292245,290488,288948,288051,287428,286765,285177,284009,283198,283504,283524,282887,281726,281135,281059,282355,283562,285673,286330,286643,286083,285750,285920,286328,286256,285571,284126,283330,281854,280740,280252,280446,281214,282450,284417,287215,289165,291153,292119,293772,295148,296380,298032,299877,301823,302337,302900,303480,303903,304264,304779,306684,308133,309866,310946,312765,314599,316324,317825,318962,320257,321678,322998,324275,326270,329858,334374,340359,345252,349608,352406,355568,359140,363404,367270,371918,376476,380993,385378,389745,396435,403432,408122,412902,418742,425116,431834,438265,448355,459454,469599,477080,483421,489367,497221,501745,509250,516642,527781,538881,551788,567060,582252,596509,606582,614495,622081,630672,641050,647230,654668,656877,659076,660654,661535,664430,663174,664758,664105,664660,663613,664027,665159,666206,667757,667183,668321,667817,668972,668646,668271,667055,665520,666335,667239,671672,673618,667280,656658,645850,642192,638455,633887,629138,621458,615271,609508,605051,599355,594729,591639,586513,579584,574368,574749,577962,585089,587542,593085,594315,601447,604717,607868,608121,608731,611860,612435,613805,612076,613259,610708,608931,606158,604441,602087,599370,598970,597288,597521,596592,597132,598907,600889,604355,604137,605072,604130,607128,610196,616587,621416,624310,625951,627760,633601,633297,631838,629267,635737,643196,650446,655129,661835,669143,676184,681475,684181,685327,687832,689466,692909,694324,694858,696718,699253,702999,704441,706253,709030,714072,717351,720333,720281,720403,721980,724824,726444,728152,729642,731860,733010,735227,738192,741598,747123,753658,760228,763430,766933,769626,772219,774855,776945,783168,787219,791684,791823,795081,798856,803880,807051,810951,814839,819504,822204,822133,821722,822099,825530,826632,826986,824566,822769,822215,823864,825993,824790,822470,820298,819917,818895,816553,814806,811208,808017
395169,"Tulsa, OK",55,80495,80723,80943,81271,81520,81818,82118,82494,82848,83113,83332,83478,83640,83840,84258,84766,85329,85739,86221,86570,86915,87520,88126,88704,88890,89180,89601,90111,90637,91193,91824,92351,92882,93285,93777,94161,94604,95055,95592,96199,96660,97015,97614,98364,99181,99637,99617,100016,100447,101268,101686,102098,102519,102872,103331,103874,104505,105025,105520,105844,106160,106381,106714,107083,107522,107988,108426,108829,109202,109572,109947,110154,110302,110396,110567,110784,111030,111321,111601,111957,112300,112602,112827,112986,113126,113174,113310,113488,113776,114093,114391,114632,114801,115077,115288,115439,115417,115464,115566,115795,116109,116495,116809,117032,117365,117617,117823,117851,117996,118266,118630,119067,119420,119784,120129,120577,120973,121274,121567,121874,122208,122498,122847,123233,123632,123945,124249,124559,124836,125063,125151,125219,125225,125281,125473,125813,126095,126326,126459,126721,126877,126876,126904,126995,127265,127500,127457,127207,126827,126543,126569,126588,126340,126048,125712,125846,125739,125797,125952,126173,126221,126292,126386,126437,126320,126318,126644,127207,128082,128545,128463,127640,126967,126249,125500,124681,124267,123935,123384,122530,121685,120901,120530,120589,120742,121008,120867,120713,120387,119878,119639,119277,119479,119958,120237,120283,120259,120192,120232,120187,120420,120552,120868,121139,121939,122269,122678,122910,123338,123819,123962,124028,123872,123933,124176,124489,124578,124713,124805,125130,125302,125482,125969,126414,126682,127125,127657,128536,128893,129134,129413,129659,129848,129911,129548,129099,128810,129113,129931,130710,131652,132479,133216,133642,133896,134160,134471,134914,135541,136013,136438,136921,137587,138122,138294,138293,138448,138968,139324,139709,140260,141105,141676,141901,142113,142322,142534,142759,143136,143333,143619,143978,144412,144822,145282,145841,146170,146314,146552,146851,147220,147643,148238,148872,149295
394415,"Stamford, CT",58,274432,274646,274915,275503,276598,277721,278026,277159,276273,275869,275638,274871,273740,273098,273331,274863,276782,279250,280578,281749,282165,284823,286682,288708,288314,288596,289019,290266,292084,294224,296506,298983,301253,302985,303914,304918,306005,307555,309456,312151,314750,317583,320668,323972,327516,330577,334282,337096,339363,340987,343480,347079,351254,355525,359464,363344,367360,371596,374679,377012,378787,380501,381918,384189,387709,392033,395875,399419,402442,406095,409237,412596,414699,417105,420297,424275,429308,433871,439702,445819,451164,455705,459182,463226,467723,472428,475951,479391,482994,489337,494547,499113,503198,507829,511923,515149,517313,521087,524994,530643,536566,543570,552339,561359,568196,572665,576359,581859,586403,590808,595764,600637,605529,608447,611067,614644,619349,623823,625842,626294,627103,626710,625444,623339,621042,619502,619959,620045,619365,614801,612666,608747,607269,603919,602135,600616,598610,598471,598901,597619,596197,594037,592708,588897,583016,578085,573848,570077,565901,560840,555757,550804,543841,535767,529727,524531,520100,513374,509668,506782,507707,506126,505217,502577,501120,498736,496345,495549,497455,499673,499999,498606,495546,492250,485609,478982,474960,475801,475994,473750,468506,465892,465783,465528,463384,459767,457955,457255,455815,454049,451813,450637,451281,452771,453444,453220,452657,453444,453552,452554,449324,448281,448831,451653,455918,461379,465578,466680,466426,467002,466279,466426,467316,470516,474715,476406,478672,477783,479467,478622,477676,475496,474091,473001,472984,469637,469143,470125,474414,477841,480196,482179,482206,480280,477712,475389,475527,477906,481298,485268,486201,486522,484485,482090,477973,473928,471583,473364,476494,480549,479937,480613,481438,485126,485443,485528,485547,485339,485641,486700,487307,486102,485828,487058,489448,488254,489297,490329,492104,492271,491508,490788,491362,489619,489443,489023,491213,492966,490957,487839,484579,482987,483887,483934,484066
394308,"Albany, NY",60,106552,106049,105427,104880,104526,104526,104518,104550,104399,104355,104494,104675,104641,104476,104268,104120,104016,103944,103988,104178,104457,105229,105690,106106,105936,105752,105500,104826,104399,104264,104639,104886,104984,105077,105399,105679,106029,106345,106725,107351,107783,108309,108697,109075,109299,109406,109974,110594,111346,111750,112052,112292,112543,112896,112871,113035,113302,113556,114035,114399,115219,115392,115916,116075,116544,116812,117465,118169,118877,119560,120351,121102,121730,122223,122755,123499,124098,124596,125324,126302,127897,129240,130563,131351,132136,133055,134130,135275,136557,138121,139978,141920,143976,145438,146275,146636,147214,148257,149855,152370,155175,157524,159169,160718,162204,163839,165320,166908,168294,169464,170846,172750,174988,177179,179233,180938,182514,183396,184383,185686,187514,188963,190488,191853,193244,194227,195146,196448,197282,198022,198463,198979,198986,198623,198098,197987,198340,199096,199558,199783,199400,198814,198114,197460,196929,197051,197434,197647,197080,196320,195656,194951,194485,193876,193244,192493,191539,190591,189743,189417,189544,189694,190244,190710,190975,190729,190245,189921,190033,190668,191288,191510,191119,190589,189898,188974,187976,187018,186466,185966,185251,184410,183273,182028,181408,181098,180949,180115,179782,179542,179342,178902,178599,178746,178663,178851,178962,179255,179664,179908,180223,180574,181386,182345,183246,183508,183456,183356,183555,183688,183647,183311,182787,182320,181742,181571,181297,181734,182205,182518,182256,181408,180568,179748,179710,179892,180067,180070,180166,180680,181256,181859,182271,182359,182386,182712,182905,182718,182357,182326,182887,183608,184201,184749,184815,185247,185625,186494,186867,187365,187575,188019,188374,188788,189658,190209,190589,190670,191013,191592,192233,193412,194644,196116,197521,199227,200513,201101,201821,202482,202749,202375,202079,202673,203704,204845,205606,206209,206322,206266,205711,205559,205307,205918,206885
394938,"Omaha, NE",61,98775,98824,99416,100057,100732,101233,101934,102678,103096,103336,103492,103909,104260,104685,105161,105612,106170,106658,107200,107619,108213,108901,109502,109703,109602,109876,110644,111617,112527,113425,114410,115234,115916,116243,116602,116983,117392,117227,116899,116697,117120,117543,118126,118548,118928,118962,119112,119206,119548,119504,119554,119511,119820,120161,120640,121144,121549,122096,122305,122392,122195,122176,122469,122900,123384,123809,124246,124680,125102,125523,125868,126071,126135,126291,126585,126914,127380,127923,128599,129168,129709,130229,130703,130999,131190,131512,131988,132666,133221,133970,134678,135513,136214,136854,137499,137922,138248,138610,139165,139928,140687,141005,141264,141496,142189,142731,143117,143373,143630,144032,144418,144912,145428,146135,146903,147615,148067,148489,148791,149012,149171,149414,149786,150180,150387,150800,151364,152033,152388,152536,152451,152214,151891,151565,150754,150643,150690,151143,150566,150147,149666,149053,148007,147059,146435,145975,145648,145401,144987,144193,143266,142382,141583,141002,140801,141517,141864,142484,142717,143229,143685,144458,145287,145883,146656,147489,147932,147494,147774,147891,147640,145998,144087,142487,141174,139967,139352,139431,139655,139593,138495,138144,137810,137959,137883,137659,137714,137790,137591,136827,135977,136218,137059,138190,138692,139248,139334,139601,139400,139458,139744,140816,141885,142383,142806,143110,143723,143897,144239,144581,144776,145018,145013,145106,145665,146917,148331,149144,149384,149592,149687,149737,149554,149283,149491,149843,150636,151324,152459,153550,154572,155198,155619,155952,156372,157081,157402,157940,158205,158820,159174,159845,160622,161494,162465,163269,163973,164226,164621,165026,166239,167893,170053,171484,172534,173096,173608,174246,175222,176412,177460,178268,179269,180283,181467,182613,183608,184186,184695,185040,185657,186346,187390,188271,188867,189533,190198,191013,191822,192897,194049,195001,195718,196583,197458
394908,"New Haven, CT",62,138478,137821,138065,138451,139406,139656,139838,139105,139061,139327,139946,139463,138687,137883,137629,137245,137008,137164,137545,137894,138490,140436,142343,143762,143789,143782,143925,144274,144752,145529,146282,147301,148254,149170,150095,150805,151357,151730,152125,152948,153789,154971,155985,157191,158486,159988,161834,163313,163808,163660,163826,164860,166229,167611,169119,170400,171618,172737,174071,175200,176166,176750,177465,178453,181080,183866,186949,188509,189686,190492,191942,193493,195113,196896,199181,201768,203737,204875,206896,209148,212075,214430,216171,217678,219301,221484,223986,226586,228847,231262,232752,235393,238170,240883,242573,243509,245176,247773,251527,255363,258396,261187,264065,267618,270779,272704,273976,275273,277485,280328,283122,285896,289678,294318,300167,305075,308018,309018,307046,309143,309996,313362,313015,314273,313961,314175,313532,312753,312145,312665,313121,312938,311034,309201,307203,306033,305697,305705,305509,304278,302321,298126,293511,288215,285227,284177,284669,284326,282275,279439,276704,275179,273670,271925,270858,269176,267461,263974,260597,258008,257048,256520,255971,254751,254067,253348,253172,253200,254719,255665,256812,256427,255470,253644,251378,248952,246439,244956,243746,242866,241695,240687,239359,237426,235376,233485,231485,229835,227869,226657,225579,225484,225310,225270,224343,223465,222845,222242,221774,221326,221788,222550,223314,225080,227327,228654,228871,228328,228664,229159,229556,229873,229928,229369,229090,228020,227293,226960,227896,228945,228310,226751,226072,226087,225675,225486,226000,228171,229920,230868,229741,228294,227154,227527,226810,225690,224375,224459,224490,224086,223946,224381,225572,226148,226013,225292,224902,225294,226232,226342,227194,227911,229600,230452,231477,232178,232407,232411,232820,234460,235389,236274,236649,237885,239288,240616,241251,241219,241397,241631,242061,241689,242286,241761,242442,243172,244792,245948,246262,246340,245803,245360,244155,244149,243836
394357,"Bakersfield, CA",63,115574,114907,114608,114815,115125,114731,114066,113664,113590,113404,113178,112968,112748,112426,112142,111923,111812,111600,111374,111364,111107,110836,110483,110599,110748,110776,110836,111211,111680,112032,112182,112366,112650,112966,113271,113521,113744,113797,113891,114256,114790,115314,115622,116390,117348,118690,119464,118392,117140,115950,116352,116791,117223,117753,118107,118525,118963,119404,119926,120520,121104,121859,122564,123337,123985,124768,125530,126323,126952,127608,128344,129190,129955,130505,131280,132651,134613,136599,138531,140114,141751,143004,144282,145820,147882,150001,152646,154835,157471,160052,162498,164982,166841,168975,171096,173794,176813,180793,184880,190635,197480,204210,208580,209033,209197,210684,214571,219129,224713,231083,237994,244492,248391,252681,258538,263906,267788,267368,268124,272063,276953,282860,284055,288589,290885,293506,292682,292429,291875,291410,289311,288046,287183,286077,284081,279544,275251,270495,266640,261732,256298,250336,245442,238499,230615,222985,215426,208835,202007,196494,190157,183314,176752,170948,166656,162505,158808,154946,152509,151407,149664,147420,144509,143798,144111,144803,144759,145570,145674,146797,145989,145056,144210,143461,142719,140629,138882,138332,137175,136389,134887,133228,131563,130443,130156,129879,129167,129063,129486,130243,131210,131264,132429,133553,135111,135997,136715,137990,139627,141546,143380,145158,147794,150898,153556,156471,159909,163288,166332,168690,171612,174743,178159,180491,181877,182956,184341,184306,183571,183500,183188,183921,184569,186603,187953,188905,189660,190431,191149,191996,192521,191470,191210,190846,191842,192874,194158,195497,196810,197376,198047,197948,198488,197732,196890,196038,197249,198693,200361,202195,203646,204975,205305,205610,206070,205629,205798,206383,207507,209209,210590,212053,213371,214367,216239,217802,218691,217683,216994,216669,218466,219228,220702,222556,224360,225427,225586,226033,226981,226837,227027,226916,227767,229200,230457
